Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,HFO_Power,Spectral_Entropy,Kurtosis,Skewness,Line_Length,RMS,Hjorth_Complexity,Condition,Filename,UMAP1,UMAP2,UMAP3
0.36855870337999747,0.24653272069917445,0.11336135429589474,0.11145651120235957,0.12310688110859745,0.03698382931397632,4.167733175767,0.29628272190781324,0.1505723819948387,97904.22862526702,30.394155925459902,2.709343479697949,WT,WT_256_107.npz,-1.0955824,6.4851975,-1.0097363
0.4589217941463069,0.22293470048483124,0.09015039557575269,0.09974430393371164,0.10141773697030328,0.026831068889094242,3.9455141745270494,0.05716707025327539,-0.06095451971140952,87620.4840041805,30.986350352136856,3.026670940358293,WT,WT_256_108.npz,0.5616482,7.6663938,-1.4807149
0.5087074345293914,0.22602128994808612,0.08490996644555461,0.08953948241815093,0.07131486684790508,0.01950695981091199,3.7230056509626905,0.4139794886579775,-0.10157183529548469,82180.01592243713,32.64139353056458,3.315931722302546,WT,WT_256_109.npz,1.6690826,8.666623,-1.4341598
0.7312316000713996,0.04502089491574823,0.018954042327975866,0.04575381363029348,0.10534638458180826,0.053693264472774456,3.0781267997184045,8.756298802009953,-1.5284902276751828,127058.8795295353,43.992294607235635,3.1039419771368313,WT,WT_256_11.npz,0.43614107,10.067196,2.9771688
0.6650801133009623,0.07279254486639684,0.029481250180360213,0.058692556108540704,0.1166205515195804,0.05733298402415963,3.5667672612662713,1.5687432663711656,-0.2512626365852462,130278.32171508536,40.3677078685478,2.5814672665835263,WT,WT_256_110.npz,0.20530951,9.141375,1.6029574
0.6545381822381677,0.08571867712143583,0.04259461110607915,0.05931429883554625,0.10141835561026837,0.05641587508850279,3.5552995198968222,1.117753904587926,-0.47999212817921544,128521.32295425491,39.56099567143229,2.779497985845152,WT,WT_256_111.npz,0.25241452,9.170238,1.5968938
0.5406688994541605,0.17109628458195558,0.05964123129780842,0.0827159966412553,0.10683767432412719,0.039039913700692916,3.839700884534578,0.34139428802794747,-0.009914853271607838,102532.33274552351,32.86356329473369,2.8508374099691354,WT,WT_256_112.npz,-0.013270277,8.353483,0.8534197
0.6516728882233735,0.0982661179167677,0.04190813546826411,0.06345113811975459,0.1005526443319355,0.04414907593990464,3.522512506505773,0.4511097006077236,0.054119134850781674,116468.44215346185,39.32339507242169,3.0582298532194376,WT,WT_256_113.npz,0.22287409,9.131196,1.422703
0.44037746758590446,0.10117209005675133,0.04113934027637735,0.07640606279256339,0.1656781583397178,0.1752268809486858,4.2748137072598364,1.348003738455974,-0.026643526317645043,166564.49356852012,35.30671286645058,1.9447579888641724,WT,WT_256_114.npz,-1.3893257,7.9078503,1.0294348
0.38435646395113954,0.26194014829205536,0.09350861749723413,0.10278851104535801,0.11751450826503455,0.03989175094917854,4.095404495677179,0.7602921819963755,0.23013276294352072,110391.2558754917,32.24664353486658,2.572430310448932,WT,WT_256_115.npz,-0.9497284,6.5876093,-0.9392309
0.4401650894827755,0.2710166865781261,0.09815800455166132,0.09602669038448691,0.07086923336041154,0.02376429564253881,3.8096814773477283,1.102400689904938,-0.251866972584835,92117.53767626078,34.714075219904494,3.2104274404107267,WT,WT_256_116.npz,1.0029165,8.110683,-1.9567372
0.537623952809228,0.19250069533841532,0.09640451077491205,0.08723899060298827,0.06626954339223368,0.019962307082222575,3.68058648409144,0.21853828094134942,-0.07609568334583167,88063.03994955671,38.759128009222884,3.7180349385827705,WT,WT_256_117.npz,1.5338756,9.333845,-1.2109531
0.5441588082385929,0.23301604079384214,0.08301597990645133,0.07583391120585883,0.048939062051152074,0.015036197804102638,3.5638561933090296,0.7471621247663931,-0.22060972528775777,81143.55009085865,35.22393751842045,3.653205179308302,WT,WT_256_118.npz,1.7307727,9.44336,-0.99658924
0.4833915221455319,0.16996387453326148,0.08121652716368222,0.08968808864695452,0.11323924430935119,0.06250074320121872,4.017105988562761,0.25901274956224185,0.0652717671060282,119711.44845493912,34.857255319249845,2.632918337579284,WT,WT_256_119.npz,-0.5784498,7.925712,0.75650907
0.7079118328732781,0.04533400087284032,0.019027889839201107,0.0490462357024365,0.11716528137094452,0.06151475934129961,3.1373661044332275,8.128116705079822,-1.7521579330415438,134235.5706843592,44.55575086822359,2.989911022250498,WT,WT_256_12.npz,0.43073425,10.079352,2.985796
0.3893368339911627,0.2848210909193306,0.0966525730808409,0.09418793169980653,0.09926330588213035,0.03573826442672887,3.926640557018422,0.4930173337561081,0.19979911532160097,100974.4184393172,32.42985131328744,2.807658656996364,WT,WT_256_120.npz,0.32417232,6.381018,-1.8785331
0.4073984627373292,0.2534130928512383,0.11180331885900804,0.10294602611985154,0.09298695758670711,0.03145214184586585,4.007957311799777,0.2474507652175082,-0.01077715899815535,94105.48476998486,32.65584298150862,2.954437254774067,WT,WT_256_121.npz,0.024978235,6.6679597,-1.9424248
0.47500444218424487,0.2410769283131168,0.10840974171054629,0.08244692319155625,0.06981774202103894,0.0232442225794966,3.7761996564794442,0.6281321954645578,-0.15690337474062213,89028.85463230469,34.17474259871346,3.2670076058683093,WT,WT_256_122.npz,1.4538312,8.335635,-1.7903534
0.5535732701257704,0.24064387399951728,0.07425909045895752,0.06639797143519854,0.051758460921394606,0.013367333059161567,3.5025914182043927,0.3467585937474147,0.07390406366541429,77715.75263080087,36.354983654597845,3.8875842770639064,WT,WT_256_123.npz,1.9358795,9.679314,-0.741283
0.6519143172804935,0.2103458870048242,0.05391814838694682,0.046496413663242454,0.02967321798499187,0.007652015679501048,3.190213894859706,1.313138594239117,-0.4373792233399474,77390.56230465914,45.48547412039047,4.748017449729729,WT,WT_256_124.npz,1.3939562,10.630696,0.66529787
0.6380092006422149,0.2198584373521606,0.05436986306232947,0.04808076113161829,0.03140901914323207,0.008272718668444833,3.222330329882765,2.154793942286533,-0.19451241351915452,76310.8616304724,42.791271421666494,4.6176621141199545,WT,WT_256_125.npz,1.4384781,10.58842,0.5848679
0.7094729968457562,0.17119153483245392,0.04419252219704423,0.04266085184078479,0.02595582836187465,0.0065262659220862865,3.052126843898335,1.3399459997340468,-0.25751425881696105,73974.08535054386,48.113919216546954,5.19497740288969,WT,WT_256_126.npz,1.2510566,10.664465,0.887397
0.6622018711805259,0.20385247400529413,0.053017613528362435,0.044231741646029644,0.028210729293848623,0.00848557034593921,3.1711901397176283,0.9289065756090351,-0.37206291024598365,76619.89404227519,45.71808416764777,4.894206680382626,WT,WT_256_127.npz,1.3447483,10.651474,0.74853724
0.6522464371200747,0.14920370692620885,0.04020771880623945,0.05030715497074306,0.08025578463597793,0.02777919754075598,3.4205263877683114,1.1261573834904803,-0.28869860522036456,110092.41274242269,44.97613299132243,3.337112009330148,WT,WT_256_128.npz,0.35586423,9.255832,1.374432
0.5725673010662895,0.08690848264974844,0.04217465660039024,0.07160200449718387,0.1628134285213783,0.06393412666500967,3.7521239734978287,1.5350525460016247,-0.3460189887491332,133548.66860052687,37.230915211117896,2.469711514679145,WT,WT_256_129.npz,0.085423395,8.82973,1.418072
0.6225788629993686,0.05503411618852227,0.021902388664714834,0.05762461589844236,0.16581369008653152,0.07704632616242059,3.588354713991772,7.688901991809907,-0.9222505094802717,145156.54539799018,43.90245757478091,2.4887071538928205,WT,WT_256_13.npz,0.4214348,9.760668,2.5445378
0.5078159304081774,0.09492703532063168,0.04357705173839161,0.09356736504725541,0.1960050480810958,0.06410756940444817,4.055591558603582,0.016864629151511323,-0.07826200969802073,130601.8051281687,32.55735414366623,2.295213752576185,WT,WT_256_130.npz,-0.33836213,7.922203,0.9255239
0.4089529715379855,0.2158430571214178,0.09098087100974511,0.11972693253432239,0.13772092369207461,0.026775244104454775,4.106526187803986,0.38385196856310966,-0.1889635961577612,91187.53611322553,28.23005600594394,2.581775314395019,WT,WT_256_131.npz,-0.74350154,6.908891,-0.15836467
0.42345598119373534,0.26928295266369917,0.09511469838404366,0.10250586856410647,0.09050286193804616,0.01913763725636941,3.88777349275574,0.05580492019071848,-0.09403690874187604,79609.55883762364,29.357135115624263,3.0823843402373363,WT,WT_256_132.npz,0.8898491,7.843769,-2.0352411
0.5550603808624213,0.19747844400292852,0.07476052068551206,0.07875216194636113,0.07842939316089705,0.015519099341879847,3.6442466801751707,0.082886232930802,-0.2118045129242725,80184.98360859184,34.72770186726896,3.5986784167952908,WT,WT_256_133.npz,1.6418521,9.416373,-0.9735368
0.552415165526721,0.2208844683762816,0.07277821557101287,0.07730273323734452,0.06117079210187918,0.015448625186760934,3.562620615970374,0.21799112754255168,-0.15422353382558165,80029.7826179209,34.48951161175453,3.632063328194027,WT,WT_256_134.npz,1.714817,9.475415,-0.9004394
0.4908768417525316,0.21303591618020926,0.09829867555020282,0.10061533884972403,0.07784826689998811,0.019324960767344197,3.801389245782124,2.418212222729146,-0.49331140274650964,78244.44770774482,29.878288187384122,3.1843861104599855,WT,WT_256_135.npz,0.8813555,8.259806,-1.855878
0.5950136359249537,0.10173291617199968,0.041077376705879284,0.06953773097606346,0.13761864811098318,0.055019692110120845,3.7424199373115625,2.4289985333838686,-0.4703121747606546,121618.36029870957,34.19254946276702,2.559200851718663,WT,WT_256_136.npz,0.12781581,8.867949,1.401979
0.44884345484161886,0.16298334559885402,0.08556432964403465,0.1032896123704666,0.1360524147089806,0.0632668428360451,4.138867741903033,0.9097301922659864,0.1933583337859553,110584.17811772908,30.06969798359569,2.6001622931866577,WT,WT_256_137.npz,-0.6235338,7.413507,0.37936646
0.7311833801288665,0.08981437522253409,0.049585943780608197,0.049546406054445276,0.06266382463916984,0.0172060701743762,2.801420978489798,9.21569343910192,1.6298485403534873,101156.95941511984,57.2531786281347,4.682087640064544,WT,WT_256_138.npz,-0.5762899,10.196189,2.5497508
0.7229356242668286,0.12168749801166705,0.055859583092490936,0.04722007491180456,0.039032887585863554,0.013264332131345162,2.9689501098216233,2.389253249965906,-0.7397017471760036,93933.33116246245,53.859952411882105,4.589616355197519,WT,WT_256_139.npz,1.0230404,10.470011,1.0997615
0.5791812883782944,0.05546729394462115,0.022622868822638375,0.06562422777165494,0.17575308992733113,0.10135123115545991,3.893493225088874,1.864085029804972,-0.593728398887108,171398.88609775252,39.846856723447004,2.145367971304666,WT,WT_256_14.npz,0.15000993,8.971841,1.4958115
0.6769639159903315,0.1086591721417988,0.036145745739502314,0.05716961140162951,0.09232629021635821,0.028735264510379707,3.3994729697462933,1.1882623692331622,-0.6499779705841384,112888.26813370624,39.845341909161256,3.216851349854525,WT,WT_256_140.npz,0.28948224,9.239828,1.5964973
0.8161636918694557,0.0589928425522919,0.018670493750422772,0.031443466797516695,0.0562511776947967,0.018478327335516107,2.7858631291933924,1.1345432450855695,-0.7082637340697139,110992.95978674502,49.56182847200361,3.931104308088195,WT,WT_256_141.npz,0.42578137,9.784481,1.9506332
0.8344254982660694,0.05448102848987615,0.018098057342661473,0.028080465671878774,0.04729586048079829,0.017619089748715747,2.673203330751834,0.27360887550833635,-0.4673056878064423,122453.96008102022,55.48982618343941,4.2406465078281,WT,WT_256_142.npz,0.43234652,9.799325,1.9222765
0.8121621292014877,0.05863865268143345,0.026878924171778704,0.03324053834433426,0.0504556052665301,0.01862415033443563,2.686753769188306,0.25389555537430075,-0.08034813482751017,122198.78306659246,55.29690617974449,4.156446804281666,WT,WT_256_143.npz,0.41022217,9.798127,1.9392878
0.6575269503773865,0.10783251129989652,0.04308999452332857,0.061591033080266366,0.10515876524194735,0.024800745477174656,3.45293490434805,0.7739330758422067,0.16358968454379677,105823.94888943457,37.84062947057334,3.111827181522602,WT,WT_256_144.npz,0.21530254,9.1353445,1.4203516
0.5851035342932276,0.11595927359905298,0.043948469911517705,0.07890042753623631,0.1412755731841778,0.03481272147578774,3.620240379505728,2.1870289147343165,-0.47127346021072114,110471.9700746926,37.80462698516987,2.820962259889774,WT,WT_256_145.npz,0.12840717,8.872985,1.3787949
0.5060095120811593,0.13692540097208727,0.05507853666208805,0.09688826301078818,0.16000787420539467,0.04509041306848273,4.031176598059274,1.2653536954900275,-0.2648991427611566,106316.48454550336,31.63303878117938,2.472044474567672,WT,WT_256_146.npz,-0.3571442,7.8437276,0.84529144
0.4168605053714624,0.2432269785607799,0.12123563249201139,0.10442321117693176,0.09701688550595158,0.01723678689286288,3.9250627356948624,0.4590117856567,-0.15731698620582377,83358.37129636915,29.271145344029495,2.905915738583111,WT,WT_256_147.npz,0.09621425,6.8457236,-2.1060934
0.5400574237611115,0.20992229008242072,0.08530216632825698,0.08281064152652418,0.06946982616843518,0.012437652133251348,3.6059825100139875,1.7882121094002397,-0.24922965440349892,81407.00077949691,35.405899145771656,3.5466933616713945,WT,WT_256_148.npz,1.6328052,9.290606,-1.1150813
0.6728779417218063,0.14414758760335253,0.07733523823919415,0.06026508385227768,0.03768665205455471,0.0076874965288149695,3.2297963681611064,2.8567790495556054,-0.4936733717388864,75145.84831562347,41.283031494456765,4.448038486907325,WT,WT_256_149.npz,1.5465285,10.354813,-0.0067362376
0.6727355582423464,0.047931125369399794,0.021788314456537398,0.05207244083870749,0.1301879694417587,0.07528459165125012,3.4855572989017913,1.7485767152928942,-0.5181229085521818,157236.3663936207,42.57112978309662,2.456056737077893,WT,WT_256_15.npz,0.28223187,9.343887,1.8394347
0.6162266776279268,0.1738120502822834,0.08415169412234125,0.06775309058347324,0.048456408124441644,0.009600079259533658,3.363411544175634,0.8004474427606088,-0.3522064874101601,74618.09621651487,37.91329803467935,4.09380152597334,WT,WT_256_150.npz,1.6293217,10.094003,-0.4267035
0.6511612350070152,0.09791641097715176,0.04072246415367166,0.0665749673001321,0.1097454466879762,0.033879475874052996,3.529482138945183,0.7371477007954179,-0.11692018525705505,104775.01149819874,35.93571580522162,2.9267941744645243,WT,WT_256_151.npz,0.184816,9.065905,1.4467283
0.6435621878208607,0.0912731119220902,0.036782221824305766,0.06126490425087687,0.12142758780954864,0.045689986372317797,3.5310447634422024,0.8660162098231585,-0.4497077659594387,127728.07940636933,41.06988160344822,2.897163037556292,WT,WT_256_152.npz,0.24552986,9.165637,1.5655167
0.6394713887979797,0.1160866803485871,0.05093037730921896,0.07137845677083585,0.09582892056245645,0.02630417621092209,3.4028175845856716,0.4910405145182386,-0.13591560210740322,108604.28913288495,39.32541603716536,3.1926567943442916,WT,WT_256_153.npz,0.2493352,9.124882,1.3749031
0.513537853196861,0.12106751595953709,0.06153712839159009,0.08597926893839099,0.14616780839699103,0.07171042511662992,3.917508380869642,0.6959475497236611,0.01486201820277327,133565.5728821674,35.221882007929665,2.4396241280069035,WT,WT_256_154.npz,-0.34293056,8.073683,0.9597354
0.47449484254215885,0.19818598651245486,0.10207986725802627,0.10984227136293283,0.09736327652068963,0.01803375580373765,3.8859304259354817,0.404396630001179,-0.13634168117600368,87398.85063467454,31.855210015192995,2.9953914670567943,WT,WT_256_155.npz,0.6156718,7.7874575,-1.6256207
0.5132615123194493,0.2151932759524031,0.09431084853600993,0.08774537101833847,0.071429187715541,0.01805980445825808,3.69784306638395,1.0598325612954191,-0.231050211399426,91301.65454813173,38.71577126939014,3.435876848043695,WT,WT_256_156.npz,1.6273806,8.871434,-1.4171009
0.6685061586611001,0.09911173696331801,0.038362743565749736,0.05937549006630839,0.09987037271899317,0.03477349802453068,3.4658621603973008,1.0192819718401553,-0.3518158404586217,113560.58701588071,39.922348158433735,3.07411520781735,WT,WT_256_157.npz,0.26846042,9.197436,1.5456439
0.5519494977242585,0.14867531523935523,0.060339041361870474,0.07943148194115614,0.11344453919591006,0.046160124537449596,3.769751108803849,0.3488525391405428,0.05351858010279312,118972.19880761395,37.37214691772257,2.86034706781955,WT,WT_256_158.npz,-0.067383766,8.403599,0.9462035
0.36019088954161405,0.24474840583629,0.1152748466998748,0.1112692540326982,0.12062435829860349,0.04789224559091958,4.145702313675287,0.8344658992394112,0.10505122132944192,114948.47226463156,34.28229015447352,2.6293112386915745,WT,WT_256_159.npz,-1.1386213,6.4672313,-0.9963167
0.7324798405216941,0.030952664928031018,0.016331734858885838,0.04040924516195155,0.1173649029636245,0.062461611565812675,3.0748150552586715,1.3323555436403236,-0.6800213774062834,151997.57879082044,47.690759488917436,2.8310181987720764,WT,WT_256_16.npz,0.37815034,9.644446,2.1840672
0.3638987946360038,0.2502115417077164,0.1185710720920577,0.11630112039428105,0.11537983107359459,0.035637640096346436,4.132617828697545,0.5963999210547524,0.20642757965050684,101620.78727600357,31.325297448039954,2.6728680864567678,WT,WT_256_160.npz,-1.1372116,6.3819423,-1.1601975
0.5428378569476121,0.17651601339951623,0.08043291736535459,0.0813649800933248,0.09076103673853986,0.028087195455652254,3.7632157602435243,0.7467646049536927,-0.17466605681011485,94428.73579018193,35.52753066464547,3.0873756320689774,WT,WT_256_161.npz,0.44741747,8.272049,0.331051
0.37847881420989027,0.22642868614186057,0.12141739964595498,0.10961597732496293,0.11669610181470137,0.047363020862629855,4.192654381009045,0.6270199772616865,0.22230016522155005,114672.87119055638,34.78920435750418,2.6517098680094997,WT,WT_256_162.npz,-1.1910714,6.5332603,-0.89173067
0.3291258733468694,0.2289437485081556,0.1379539826850534,0.12582886238431187,0.12717890730794484,0.05096862576766486,4.284300648547472,0.5674206950337877,0.25667234285434815,103629.69562377327,30.250270253570122,2.5080658196355485,WT,WT_256_163.npz,-1.8022685,6.0239773,-1.2937318
0.3357317819694937,0.2562574366923378,0.12706027073642884,0.13521197158712298,0.10337282831895223,0.04236571069566447,4.203649988112391,0.9969756434183723,0.28090112677922974,99633.58591799429,31.2211276073431,2.705395825213707,WT,WT_256_164.npz,-1.4269055,6.0070896,-1.7091492
0.4296075143780642,0.20668235812088562,0.13644158191262698,0.11823339020015575,0.08301183941153882,0.026023315976728554,3.9697978858430245,0.8896433497695466,-0.05341028087207709,88816.0725991904,31.880646829843254,3.0104486742265033,WT,WT_256_165.npz,0.05306307,7.1203904,-2.3291886
0.40868082395587135,0.22262054804844564,0.12438073522987105,0.10139351967149622,0.10585379762222574,0.03707057547209017,3.9578450040130955,0.4327266731769628,0.14792301432936858,101365.4124483284,34.076518010630906,2.8715824265034815,WT,WT_256_166.npz,-0.09281195,6.814806,-1.7516408
0.3544521739110795,0.2606714269096308,0.15048376237508784,0.1152103552119084,0.09367143909789215,0.025510842494401196,4.037996252170379,0.8088076123899315,0.09404371605990892,85205.1498184987,30.17185424798431,2.931300846344093,WT,WT_256_167.npz,-0.79482216,6.2386184,-2.8643508
0.42268490651752,0.2837356327965349,0.08532437176332736,0.1014182998234301,0.08744486879588645,0.019391920303301096,3.840146914624343,1.2633454553500565,-0.3021117424870381,80770.51703006878,30.315088636420946,3.15409613933967,WT,WT_256_168.npz,0.97832793,8.076404,-1.9489423
0.4058828543820027,0.28583015667654377,0.11770842782408072,0.11045867688692886,0.0684994889685147,0.011620395261929274,3.8361030728200927,1.0067632149464547,-0.41443921316989624,75102.72682345449,31.15752701368477,3.262574427125994,WT,WT_256_169.npz,0.7579343,7.928794,-2.1988041
0.7941992955047864,0.03623635692632971,0.018944385468466367,0.03924930444243422,0.07837212642342514,0.032998531234558225,2.8616753325538036,1.186350180233256,-0.6726932436083335,126011.69398052042,46.47420929240996,3.356707775831959,WT,WT_256_17.npz,0.40511578,9.714617,2.0093145
0.5915474324667603,0.11743442324888455,0.049013637291062014,0.0719363370005583,0.1306176387337644,0.03945053125897034,3.5216860574681306,3.724858651562559,0.872986102247845,117204.93325114355,42.48619603929257,2.9974661960256435,WT,WT_256_170.npz,-0.37118447,8.910849,1.5527443
0.38641090776035203,0.2527472944817723,0.11730991675004682,0.10607556853676037,0.10360859073167195,0.03384772173939646,4.0703608517618415,1.0419706831154834,-0.10132520870615863,92875.72817442953,30.281992407413128,2.799224621199152,WT,WT_256_171.npz,-0.13774262,6.605637,-1.9377211
0.48388090266568734,0.23781950697846102,0.10408371048548368,0.10105528551275973,0.06075210689668308,0.012408487460925164,3.729614915031868,0.4745178312977454,-0.05374886308695349,78360.16962140801,33.62542702132762,3.43356075388862,WT,WT_256_172.npz,0.94947845,8.108139,-1.9762088
0.4520507166720477,0.26738337151117775,0.11059063528653493,0.10400546048637391,0.05513142610042006,0.010838389943445655,3.724519088166623,0.26004169030150015,0.08573855308411171,72621.3172672381,32.477914055725115,3.5402495267186382,WT,WT_256_173.npz,1.0970236,7.520912,-2.72474
0.943437232358564,0.016856777459445353,0.00909765235867447,0.009854405893818535,0.016160875733005647,0.004593056196492057,1.541867159037736,32.09183044920315,2.945787819714402,102966.40810886702,113.58143208666017,9.208510243083866,WT,WT_256_174.npz,-0.700857,10.609575,2.7834191
0.6302823784176894,0.09694634621407854,0.05033409213007544,0.07514986929288417,0.11751849771575948,0.02976881622951309,3.559775578738244,0.24813584238138642,-0.28649224609285534,98855.1428274808,32.127178411741255,2.887573388090637,WT,WT_256_175.npz,0.18470272,9.013289,1.3883849
0.6263663057053016,0.10701742908016544,0.055485713670264704,0.07615117770943193,0.10600063845147284,0.028978735383363614,3.5663470375596833,2.1758738423986435,-0.038253790259530907,102070.44533197238,37.06071379908003,3.052778675708029,WT,WT_256_176.npz,0.19834127,9.045549,1.3593299
0.6268105720787381,0.09956107787732248,0.040050524347078315,0.06793280225469163,0.13272775304033438,0.032917270401834925,3.347861336050104,1.895053265347868,0.16270682080750593,114650.24744412207,40.98773946513515,2.946760579226506,WT,WT_256_177.npz,0.12517206,9.05037,1.423749
0.5027316067642023,0.12576785485547054,0.045244854787978565,0.09691976760731423,0.18873301215687216,0.040602903828162375,3.873912184817274,0.38566489366471446,-0.026305435123424585,110516.18900656328,30.811392179722205,2.435021899792848,WT,WT_256_178.npz,-0.34099528,7.9289336,0.9136928
0.5957234866505328,0.17802178084504527,0.07674496751256413,0.07534777758588294,0.05867711031060314,0.015484877095371753,3.1106224896024153,-0.07037134627308772,-0.19583419412167835,92624.79330427831,55.77126825120378,5.099136973547941,WT,WT_256_1785.npz,1.3224713,10.686242,0.68827665
0.7206095502128201,0.09455483311807636,0.035114445958832535,0.05019525720682648,0.07637374017306865,0.023152173330375683,2.599987675465625,0.2109170922222252,-0.6167593516858274,109418.5891154226,63.95292681782811,5.076137633823686,WT,WT_256_1786.npz,0.8665669,10.491001,1.2971308
0.713988722444825,0.1264882050800575,0.05016362731057351,0.04903651247734148,0.04812822444578733,0.012194708241415293,2.537103319335091,0.24631514555200829,0.12911213840515068,95476.33789805265,63.953738658539734,5.733221891807128,WT,WT_256_1787.npz,0.88205683,10.698935,1.3473825
0.6580370713215947,0.14320598210882896,0.07386401612450412,0.07225396729729347,0.04176432333150692,0.01087463981627163,2.7758294623777893,1.1750261100821993,-0.7702445015946402,91225.03356257454,64.03848735365996,5.825093579565368,WT,WT_256_1788.npz,0.9537038,10.695976,1.2341249
0.6737097167786867,0.16379939945187133,0.07050525365269512,0.05354928221809724,0.03006544727885877,0.008370900619790749,2.8173823540521497,0.0672626349773302,-0.30174293045200123,85760.51706943249,70.40926468421486,6.780443706086914,WT,WT_256_1789.npz,0.46314302,10.763035,1.8099267
0.426218122625078,0.21694160324519524,0.07979400485593975,0.11465993200479124,0.13573513907262208,0.026651198196373734,4.092521615046063,0.21903821739611473,-0.16078941991769644,86614.27668722751,25.786954066321908,2.537028941783775,WT,WT_256_179.npz,-0.5651509,7.132557,-0.011740996
0.6017404420073641,0.1984066384079505,0.07105678861115179,0.07083462255655387,0.043749949474410556,0.014211558942568998,3.059026067834361,0.5522738603189268,-0.43458691505975955,95250.04937741937,61.46143287028702,5.350315798232894,WT,WT_256_1790.npz,1.1904374,10.741883,0.92496073
0.6711992598819511,0.1019163636603567,0.05229010070866032,0.057578716390818206,0.08358745528738373,0.03342810407083016,2.6016635474174574,-0.34736307070166683,-0.1836248530300618,122309.51602057244,65.9519998910628,4.912241836689798,WT,WT_256_1791.npz,0.8781154,10.457004,1.2569594
0.5682825479964331,0.09475688900065109,0.056740810699721894,0.07338477633108767,0.13598915273610016,0.07084582323600633,3.3030437836177677,1.2473329585097455,-0.518789819285873,141275.61312159634,48.83544658781778,3.2951393539863885,WT,WT_256_1792.npz,0.24945131,9.096157,1.417814
0.5741300647826147,0.18288990428174676,0.07907238336546564,0.07601045378067381,0.06984658411271195,0.018050609676786882,3.194832816492405,0.26817133701408835,-0.02493989775823243,104430.97965603255,54.353228312187674,4.442273089169013,WT,WT_256_1793.npz,1.6174268,10.261168,-0.2549733
0.6377436785253496,0.1212527405281378,0.05692122306056284,0.055088765385194784,0.09311435442965975,0.03587923807109504,2.8877530639650457,0.644950323027428,-0.10916139873023391,128006.70725808162,54.57517438596459,3.90109317431039,WT,WT_256_1794.npz,0.52697814,9.544212,1.312188
0.682391026507788,0.12387670956553923,0.05517929560786581,0.0536983438552003,0.061946274502613766,0.022908349960993033,2.613581701299765,0.6481726806991683,-0.6435020305500462,116185.7777965726,76.74828875549883,5.867229361258691,WT,WT_256_1795.npz,0.8555561,10.629242,1.3444812
