Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power,HFO_Power,Spectral_Entropy,Kurtosis,Skewness,Line_Length,RMS,Hjorth_Complexity,Condition,Filename,UMAP1,UMAP2
2.684406596535768e-25,1.7470271659381445e-25,2.1781436425812766e-25,7.728285777596491e-25,2.0910438097910298e-24,1.928121269620909e-24,5.496780106014848,-0.2337041721379025,-1.0331254939378258,1.991793396882713e-08,6388.979999999989,1.3814489581564338,WT,WT_256_1013.npz,18.458292,-4.3635235
2.3894829838334066e-25,2.0357618591488917e-25,2.221585539690627e-25,7.7780869326706905e-25,2.1917184069354114e-24,1.9038300515909416e-24,5.444541572290678,-0.07680036888846287,1.1873635613352826,1.9885192159563303e-08,6388.979999999988,1.409643961031643,WT,WT_256_1014.npz,-3.5131488,-12.567138
2.3906526708485674e-25,1.9424562270289506e-25,2.469472020185568e-25,7.3475394521538985e-25,2.0723952163008262e-24,1.9743774961097318e-24,5.450362641347393,-0.20609872345817148,1.2859431003007704,1.994612830458209e-08,6388.979999999989,1.49127747471437,WT,WT_256_1015.npz,2.561271,-11.401683
2.5092628432464807e-25,1.9282061417900918e-25,2.7488768242192477e-25,7.655115551309847e-25,2.112934286134851e-24,2.0247117604037115e-24,5.454548542803018,-0.2949582296438318,-1.124256603339482,2.0097104425076395e-08,6388.979999999989,1.4364194110630824,WT,WT_256_1016.npz,17.596674,6.0888224
2.7945903426160273e-25,2.14268677580299e-25,2.2063627728229184e-25,7.502267397464616e-25,2.183049202564124e-24,1.9367424714011763e-24,5.390331048224587,-0.05554012111503326,0.8660860341103909,1.973876351257786e-08,6388.979999999988,1.3884319397762777,WT,WT_256_1017.npz,7.083819,-9.166843
2.6698729862818197e-25,1.9602808231782378e-25,2.483579241801373e-25,7.33333325098569e-25,2.0559065225937615e-24,1.907696799732144e-24,5.423792543340198,0.052946840347555035,0.6349408983846238,1.94149833987467e-08,6388.979999999988,1.281307267360539,WT,WT_256_1018.npz,-8.469236,-4.694506
3.431754794832271e-25,1.8768543112513089e-25,2.421950516040723e-25,7.2516689447460995e-25,2.1485908212217257e-24,1.9240928841693794e-24,5.1992890204925715,0.03082680585563491,1.118681456527614,1.9604158296715468e-08,6388.979999999987,1.4196103565154046,WT,WT_256_1019.npz,-4.0849495,-7.2168603
1639.9615156780876,86.82050340446114,55.47858849005392,73.2918376515839,133.8056313091781,51.13949572062109,2.560313083474849,0.49147199753252524,0.3157852544173105,115465.79708082747,48.75056621012152,3.8482259214578733,WT,WT_256_102.npz,2.0833776,10.146931
2.971098094468099e-25,1.6284043264974487e-25,1.9364285825259175e-25,6.96058079459738e-25,2.0220047543255347e-24,1.965404184163518e-24,5.389103917739817,-0.1791444254746284,-0.05036227220121895,1.973239704966545e-08,6388.979999999988,1.3353157349224638,WT,WT_256_1020.npz,16.075697,1.3584841
3.375895542337333e-25,1.793461809884475e-25,2.140580914911912e-25,7.721917946632766e-25,2.194282429763768e-24,1.9516675768092697e-24,5.373343428960377,0.11372303932962113,0.5351150345293207,1.9762410374823958e-08,6388.979999999988,1.2808001556351178,WT,WT_256_1021.npz,-12.685615,-1.8725647
3.178192964512815e-25,1.7369070836023306e-25,2.206010161441558e-25,7.2878647903325905e-25,2.0838859637871586e-24,1.917383051935116e-24,5.2959590006981765,-0.01404347114062654,0.7038455074852116,1.9503204384818673e-08,6388.979999999988,1.4047436502501909,WT,WT_256_1022.npz,1.2747787,-7.897003
2.684406596535768e-25,1.7470271659381445e-25,2.1781436425812766e-25,7.728285777596491e-25,2.0910438097910298e-24,1.928121269620909e-24,5.496780106014848,-0.2337041721379025,-1.0331254939378258,1.991793396882713e-08,6388.979999999989,1.3814489581564338,WT,WT_256_1023.npz,18.401636,-4.4334373
2.3894829838334066e-25,2.0357618591488917e-25,2.221585539690627e-25,7.7780869326706905e-25,2.1917184069354114e-24,1.9038300515909416e-24,5.444541572290678,-0.07680036888846287,1.1873635613352826,1.9885192159563303e-08,6388.979999999988,1.409643961031643,WT,WT_256_1024.npz,-3.5043545,-12.561285
2.3906526708485674e-25,1.9424562270289506e-25,2.469472020185568e-25,7.3475394521538985e-25,2.0723952163008262e-24,1.9743774961097318e-24,5.450362641347393,-0.20609872345817148,1.2859431003007704,1.994612830458209e-08,6388.979999999989,1.49127747471437,WT,WT_256_1025.npz,2.5473077,-11.417871
2.5092628432464807e-25,1.9282061417900918e-25,2.7488768242192477e-25,7.655115551309847e-25,2.112934286134851e-24,2.0247117604037115e-24,5.454548542803018,-0.2949582296438318,-1.124256603339482,2.0097104425076395e-08,6388.979999999989,1.4364194110630824,WT,WT_256_1026.npz,17.476187,6.217594
2.7945903426160273e-25,2.14268677580299e-25,2.2063627728229184e-25,7.502267397464616e-25,2.183049202564124e-24,1.9367424714011763e-24,5.390331048224587,-0.05554012111503326,0.8660860341103909,1.973876351257786e-08,6388.979999999988,1.3884319397762777,WT,WT_256_1027.npz,7.044462,-9.122733
2.6698729862818197e-25,1.9602808231782378e-25,2.483579241801373e-25,7.33333325098569e-25,2.0559065225937615e-24,1.907696799732144e-24,5.423792543340198,0.052946840347555035,0.6349408983846238,1.94149833987467e-08,6388.979999999988,1.281307267360539,WT,WT_256_1028.npz,-8.431035,-4.6527653
3.431754794832271e-25,1.8768543112513089e-25,2.421950516040723e-25,7.2516689447460995e-25,2.1485908212217257e-24,1.9240928841693794e-24,5.1992890204925715,0.03082680585563491,1.118681456527614,1.9604158296715468e-08,6388.979999999987,1.4196103565154046,WT,WT_256_1029.npz,-4.1011424,-7.218293
1857.1603528618107,85.34872816422322,47.269521932329454,81.49948672444948,173.6952918365138,91.18544137769143,2.763667052159028,0.6086715863044003,0.03584939402218553,137187.22536638967,50.630090643591764,3.401355276437191,WT,WT_256_103.npz,2.083082,10.127377
2.971098094468099e-25,1.6284043264974487e-25,1.9364285825259175e-25,6.96058079459738e-25,2.0220047543255347e-24,1.965404184163518e-24,5.389103917739817,-0.1791444254746284,-0.05036227220121895,1.973239704966545e-08,6388.979999999988,1.3353157349224638,WT,WT_256_1030.npz,16.111717,1.4656194
3.375895542337333e-25,1.793461809884475e-25,2.140580914911912e-25,7.721917946632766e-25,2.194282429763768e-24,1.9516675768092697e-24,5.373343428960377,0.11372303932962113,0.5351150345293207,1.9762410374823958e-08,6388.979999999988,1.2808001556351178,WT,WT_256_1031.npz,-12.820079,-2.028874
3.178192964512815e-25,1.7369070836023306e-25,2.206010161441558e-25,7.2878647903325905e-25,2.0838859637871586e-24,1.917383051935116e-24,5.2959590006981765,-0.01404347114062654,0.7038455074852116,1.9503204384818673e-08,6388.979999999988,1.4047436502501909,WT,WT_256_1032.npz,1.3528504,-7.9762497
2.684406596535768e-25,1.7470271659381445e-25,2.1781436425812766e-25,7.728285777596491e-25,2.0910438097910298e-24,1.928121269620909e-24,5.496780106014848,-0.2337041721379025,-1.0331254939378258,1.991793396882713e-08,6388.979999999989,1.3814489581564338,WT,WT_256_1033.npz,18.34527,-4.48827
2.3894829838334066e-25,2.0357618591488917e-25,2.221585539690627e-25,7.7780869326706905e-25,2.1917184069354114e-24,1.9038300515909416e-24,5.444541572290678,-0.07680036888846287,1.1873635613352826,1.9885192159563303e-08,6388.979999999988,1.409643961031643,WT,WT_256_1034.npz,-3.5326416,-12.508685
2.3906526708485674e-25,1.9424562270289506e-25,2.469472020185568e-25,7.3475394521538985e-25,2.0723952163008262e-24,1.9743774961097318e-24,5.450362641347393,-0.20609872345817148,1.2859431003007704,1.994612830458209e-08,6388.979999999989,1.49127747471437,WT,WT_256_1035.npz,2.5708013,-11.419173
2.5092628432464807e-25,1.9282061417900918e-25,2.7488768242192477e-25,7.655115551309847e-25,2.112934286134851e-24,2.0247117604037115e-24,5.454548542803018,-0.2949582296438318,-1.124256603339482,2.0097104425076395e-08,6388.979999999989,1.4364194110630824,WT,WT_256_1036.npz,17.508587,6.189826
2.7945903426160273e-25,2.14268677580299e-25,2.2063627728229184e-25,7.502267397464616e-25,2.183049202564124e-24,1.9367424714011763e-24,5.390331048224587,-0.05554012111503326,0.8660860341103909,1.973876351257786e-08,6388.979999999988,1.3884319397762777,WT,WT_256_1037.npz,7.1244936,-9.086322
2.6698729862818197e-25,1.9602808231782378e-25,2.483579241801373e-25,7.33333325098569e-25,2.0559065225937615e-24,1.907696799732144e-24,5.423792543340198,0.052946840347555035,0.6349408983846238,1.94149833987467e-08,6388.979999999988,1.281307267360539,WT,WT_256_1038.npz,-8.358507,-4.582221
3.431754794832271e-25,1.8768543112513089e-25,2.421950516040723e-25,7.2516689447460995e-25,2.1485908212217257e-24,1.9240928841693794e-24,5.1992890204925715,0.03082680585563491,1.118681456527614,1.9604158296715468e-08,6388.979999999987,1.4196103565154046,WT,WT_256_1039.npz,-3.9844677,-7.110658
1661.672004322214,83.06056399634448,52.39244565976793,79.58920200635787,155.09774166363962,80.53788373713694,2.8345059898239544,0.3187481356106203,-0.008863450240248346,133334.2446630938,49.060849207088594,3.38069517992376,WT,WT_256_104.npz,2.098526,10.132265
2.971098094468099e-25,1.6284043264974487e-25,1.9364285825259175e-25,6.96058079459738e-25,2.0220047543255347e-24,1.965404184163518e-24,5.389103917739817,-0.1791444254746284,-0.05036227220121895,1.973239704966545e-08,6388.979999999988,1.3353157349224638,WT,WT_256_1040.npz,16.057074,1.3753979
3.375895542337333e-25,1.793461809884475e-25,2.140580914911912e-25,7.721917946632766e-25,2.194282429763768e-24,1.9516675768092697e-24,5.373343428960377,0.11372303932962113,0.5351150345293207,1.9762410374823958e-08,6388.979999999988,1.2808001556351178,WT,WT_256_1041.npz,-12.764396,-1.9874889
3.178192964512815e-25,1.7369070836023306e-25,2.206010161441558e-25,7.2878647903325905e-25,2.0838859637871586e-24,1.917383051935116e-24,5.2959590006981765,-0.01404347114062654,0.7038455074852116,1.9503204384818673e-08,6388.979999999988,1.4047436502501909,WT,WT_256_1042.npz,1.4165303,-8.03755
2.684406596535768e-25,1.7470271659381445e-25,2.1781436425812766e-25,7.728285777596491e-25,2.0910438097910298e-24,1.928121269620909e-24,5.496780106014848,-0.2337041721379025,-1.0331254939378258,1.991793396882713e-08,6388.979999999989,1.3814489581564338,WT,WT_256_1043.npz,18.278454,-4.5478463
2.3894829838334066e-25,2.0357618591488917e-25,2.221585539690627e-25,7.7780869326706905e-25,2.1917184069354114e-24,1.9038300515909416e-24,5.444541572290678,-0.07680036888846287,1.1873635613352826,1.9885192159563303e-08,6388.979999999988,1.409643961031643,WT,WT_256_1044.npz,-3.4944754,-12.619554
2.3906526708485674e-25,1.9424562270289506e-25,2.469472020185568e-25,7.3475394521538985e-25,2.0723952163008262e-24,1.9743774961097318e-24,5.450362641347393,-0.20609872345817148,1.2859431003007704,1.994612830458209e-08,6388.979999999989,1.49127747471437,WT,WT_256_1045.npz,2.5638769,-11.398821
2.5092628432464807e-25,1.9282061417900918e-25,2.7488768242192477e-25,7.655115551309847e-25,2.112934286134851e-24,2.0247117604037115e-24,5.454548542803018,-0.2949582296438318,-1.124256603339482,2.0097104425076395e-08,6388.979999999989,1.4364194110630824,WT,WT_256_1046.npz,17.479935,6.252912
2.7945903426160273e-25,2.14268677580299e-25,2.2063627728229184e-25,7.502267397464616e-25,2.183049202564124e-24,1.9367424714011763e-24,5.390331048224587,-0.05554012111503326,0.8660860341103909,1.973876351257786e-08,6388.979999999988,1.3884319397762777,WT,WT_256_1047.npz,7.129592,-9.08991
2.6698729862818197e-25,1.9602808231782378e-25,2.483579241801373e-25,7.33333325098569e-25,2.0559065225937615e-24,1.907696799732144e-24,5.423792543340198,0.052946840347555035,0.6349408983846238,1.94149833987467e-08,6388.979999999988,1.281307267360539,WT,WT_256_1048.npz,-8.362564,-4.5728593
3.431754794832271e-25,1.8768543112513089e-25,2.421950516040723e-25,7.2516689447460995e-25,2.1485908212217257e-24,1.9240928841693794e-24,5.1992890204925715,0.03082680585563491,1.118681456527614,1.9604158296715468e-08,6388.979999999987,1.4196103565154046,WT,WT_256_1049.npz,-3.912663,-7.0345306
902.1768157284964,115.78846152930483,58.489944308386065,87.4096064615871,176.65342749333257,130.6168998160516,3.6910456928334217,0.8347557877941361,-0.28716384872623246,149003.20017091802,39.85396568097791,2.4517900453917383,WT,WT_256_105.npz,-1.1030475,7.5846834
2.971098094468099e-25,1.6284043264974487e-25,1.9364285825259175e-25,6.96058079459738e-25,2.0220047543255347e-24,1.965404184163518e-24,5.389103917739817,-0.1791444254746284,-0.05036227220121895,1.973239704966545e-08,6388.979999999988,1.3353157349224638,WT,WT_256_1050.npz,15.855069,1.2260407
3.375895542337333e-25,1.793461809884475e-25,2.140580914911912e-25,7.721917946632766e-25,2.194282429763768e-24,1.9516675768092697e-24,5.373343428960377,0.11372303932962113,0.5351150345293207,1.9762410374823958e-08,6388.979999999988,1.2808001556351178,WT,WT_256_1051.npz,-12.704465,-1.9205781
3.178192964512815e-25,1.7369070836023306e-25,2.206010161441558e-25,7.2878647903325905e-25,2.0838859637871586e-24,1.917383051935116e-24,5.2959590006981765,-0.01404347114062654,0.7038455074852116,1.9503204384818673e-08,6388.979999999988,1.4047436502501909,WT,WT_256_1052.npz,1.3144131,-7.936547
2.684406596535768e-25,1.7470271659381445e-25,2.1781436425812766e-25,7.728285777596491e-25,2.0910438097910298e-24,1.928121269620909e-24,5.496780106014848,-0.2337041721379025,-1.0331254939378258,1.991793396882713e-08,6388.979999999989,1.3814489581564338,WT,WT_256_1053.npz,18.430887,-4.382986
2.3894829838334066e-25,2.0357618591488917e-25,2.221585539690627e-25,7.7780869326706905e-25,2.1917184069354114e-24,1.9038300515909416e-24,5.444541572290678,-0.07680036888846287,1.1873635613352826,1.9885192159563303e-08,6388.979999999988,1.409643961031643,WT,WT_256_1054.npz,-3.4751086,-12.588678
2.3906526708485674e-25,1.9424562270289506e-25,2.469472020185568e-25,7.3475394521538985e-25,2.0723952163008262e-24,1.9743774961097318e-24,5.450362641347393,-0.20609872345817148,1.2859431003007704,1.994612830458209e-08,6388.979999999989,1.49127747471437,WT,WT_256_1055.npz,2.6246963,-11.331791
2.5092628432464807e-25,1.9282061417900918e-25,2.7488768242192477e-25,7.655115551309847e-25,2.112934286134851e-24,2.0247117604037115e-24,5.454548542803018,-0.2949582296438318,-1.124256603339482,2.0097104425076395e-08,6388.979999999989,1.4364194110630824,WT,WT_256_1056.npz,17.401909,6.2753835
2.7945903426160273e-25,2.14268677580299e-25,2.2063627728229184e-25,7.502267397464616e-25,2.183049202564124e-24,1.9367424714011763e-24,5.390331048224587,-0.05554012111503326,0.8660860341103909,1.973876351257786e-08,6388.979999999988,1.3884319397762777,WT,WT_256_1057.npz,7.0157456,-9.176873
2.6698729862818197e-25,1.9602808231782378e-25,2.483579241801373e-25,7.33333325098569e-25,2.0559065225937615e-24,1.907696799732144e-24,5.423792543340198,0.052946840347555035,0.6349408983846238,1.94149833987467e-08,6388.979999999988,1.281307267360539,WT,WT_256_1058.npz,-8.408625,-4.629442
3.431754794832271e-25,1.8768543112513089e-25,2.421950516040723e-25,7.2516689447460995e-25,2.1485908212217257e-24,1.9240928841693794e-24,5.1992890204925715,0.03082680585563491,1.118681456527614,1.9604158296715468e-08,6388.979999999987,1.4196103565154046,WT,WT_256_1059.npz,-3.9297996,-7.057892
515.9128650151956,209.70481274048586,106.04436768132264,112.23111962227836,145.49969922918487,131.20679430549055,4.194354293525497,0.6216056828585899,0.13441269213784188,152495.68254568233,37.46681372143358,2.33807783144286,WT,WT_256_106.npz,1.108353,2.36301
2.971098094468099e-25,1.6284043264974487e-25,1.9364285825259175e-25,6.96058079459738e-25,2.0220047543255347e-24,1.965404184163518e-24,5.389103917739817,-0.1791444254746284,-0.05036227220121895,1.973239704966545e-08,6388.979999999988,1.3353157349224638,WT,WT_256_1060.npz,16.060125,1.4224584
3.375895542337333e-25,1.793461809884475e-25,2.140580914911912e-25,7.721917946632766e-25,2.194282429763768e-24,1.9516675768092697e-24,5.373343428960377,0.11372303932962113,0.5351150345293207,1.9762410374823958e-08,6388.979999999988,1.2808001556351178,WT,WT_256_1061.npz,-12.737868,-1.9314362
3.178192964512815e-25,1.7369070836023306e-25,2.206010161441558e-25,7.2878647903325905e-25,2.0838859637871586e-24,1.917383051935116e-24,5.2959590006981765,-0.01404347114062654,0.7038455074852116,1.9503204384818673e-08,6388.979999999988,1.4047436502501909,WT,WT_256_1062.npz,1.3130108,-7.935941
2.684406596535768e-25,1.7470271659381445e-25,2.1781436425812766e-25,7.728285777596491e-25,2.0910438097910298e-24,1.928121269620909e-24,5.496780106014848,-0.2337041721379025,-1.0331254939378258,1.991793396882713e-08,6388.979999999989,1.3814489581564338,WT,WT_256_1063.npz,18.346952,-4.4804254
2.3894829838334066e-25,2.0357618591488917e-25,2.221585539690627e-25,7.7780869326706905e-25,2.1917184069354114e-24,1.9038300515909416e-24,5.444541572290678,-0.07680036888846287,1.1873635613352826,1.9885192159563303e-08,6388.979999999988,1.409643961031643,WT,WT_256_1064.npz,-3.4603355,-12.630943
2.3906526708485674e-25,1.9424562270289506e-25,2.469472020185568e-25,7.3475394521538985e-25,2.0723952163008262e-24,1.9743774961097318e-24,5.450362641347393,-0.20609872345817148,1.2859431003007704,1.994612830458209e-08,6388.979999999989,1.49127747471437,WT,WT_256_1065.npz,2.5810454,-11.409513
2.5092628432464807e-25,1.9282061417900918e-25,2.7488768242192477e-25,7.655115551309847e-25,2.112934286134851e-24,2.0247117604037115e-24,5.454548542803018,-0.2949582296438318,-1.124256603339482,2.0097104425076395e-08,6388.979999999989,1.4364194110630824,WT,WT_256_1066.npz,17.454588,6.235248
2.7945903426160273e-25,2.14268677580299e-25,2.2063627728229184e-25,7.502267397464616e-25,2.183049202564124e-24,1.9367424714011763e-24,5.390331048224587,-0.05554012111503326,0.8660860341103909,1.973876351257786e-08,6388.979999999988,1.3884319397762777,WT,WT_256_1067.npz,7.0544043,-9.135032
2.6698729862818197e-25,1.9602808231782378e-25,2.483579241801373e-25,7.33333325098569e-25,2.0559065225937615e-24,1.907696799732144e-24,5.423792543340198,0.052946840347555035,0.6349408983846238,1.94149833987467e-08,6388.979999999988,1.281307267360539,WT,WT_256_1068.npz,-8.487416,-4.7094793
3.431754794832271e-25,1.8768543112513089e-25,2.421950516040723e-25,7.2516689447460995e-25,2.1485908212217257e-24,1.9240928841693794e-24,5.1992890204925715,0.03082680585563491,1.118681456527614,1.9604158296715468e-08,6388.979999999987,1.4196103565154046,WT,WT_256_1069.npz,-3.980033,-7.1146626
301.9038814797937,201.94662236510922,92.8596518217351,91.29930466869197,100.84267418652463,30.295205402770062,4.167733175767,0.29628272190781324,0.1505723819948387,97904.22862526702,30.394155925459902,2.709343479697949,WT,WT_256_107.npz,-1.3595246,3.5235915
2.971098094468099e-25,1.6284043264974487e-25,1.9364285825259175e-25,6.96058079459738e-25,2.0220047543255347e-24,1.965404184163518e-24,5.389103917739817,-0.1791444254746284,-0.05036227220121895,1.973239704966545e-08,6388.979999999988,1.3353157349224638,WT,WT_256_1070.npz,16.04709,1.394645
3.375895542337333e-25,1.793461809884475e-25,2.140580914911912e-25,7.721917946632766e-25,2.194282429763768e-24,1.9516675768092697e-24,5.373343428960377,0.11372303932962113,0.5351150345293207,1.9762410374823958e-08,6388.979999999988,1.2808001556351178,WT,WT_256_1071.npz,-12.826519,-2.0281231
3.178192964512815e-25,1.7369070836023306e-25,2.206010161441558e-25,7.2878647903325905e-25,2.0838859637871586e-24,1.917383051935116e-24,5.2959590006981765,-0.01404347114062654,0.7038455074852116,1.9503204384818673e-08,6388.979999999988,1.4047436502501909,WT,WT_256_1072.npz,1.3867905,-8.008831
2.684406596535768e-25,1.7470271659381445e-25,2.1781436425812766e-25,7.728285777596491e-25,2.0910438097910298e-24,1.928121269620909e-24,5.496780106014848,-0.2337041721379025,-1.0331254939378258,1.991793396882713e-08,6388.979999999989,1.3814489581564338,WT,WT_256_1073.npz,18.475075,-4.3546453
2.3894829838334066e-25,2.0357618591488917e-25,2.221585539690627e-25,7.7780869326706905e-25,2.1917184069354114e-24,1.9038300515909416e-24,5.444541572290678,-0.07680036888846287,1.1873635613352826,1.9885192159563303e-08,6388.979999999988,1.409643961031643,WT,WT_256_1074.npz,-3.5051615,-12.564977
2.3906526708485674e-25,1.9424562270289506e-25,2.469472020185568e-25,7.3475394521538985e-25,2.0723952163008262e-24,1.9743774961097318e-24,5.450362641347393,-0.20609872345817148,1.2859431003007704,1.994612830458209e-08,6388.979999999989,1.49127747471437,WT,WT_256_1075.npz,2.5869734,-11.409284
2.5092628432464807e-25,1.9282061417900918e-25,2.7488768242192477e-25,7.655115551309847e-25,2.112934286134851e-24,2.0247117604037115e-24,5.454548542803018,-0.2949582296438318,-1.124256603339482,2.0097104425076395e-08,6388.979999999989,1.4364194110630824,WT,WT_256_1076.npz,17.502142,6.1922445
2.7945903426160273e-25,2.14268677580299e-25,2.2063627728229184e-25,7.502267397464616e-25,2.183049202564124e-24,1.9367424714011763e-24,5.390331048224587,-0.05554012111503326,0.8660860341103909,1.973876351257786e-08,6388.979999999988,1.3884319397762777,WT,WT_256_1077.npz,7.0341816,-9.157663
2.6698729862818197e-25,1.9602808231782378e-25,2.483579241801373e-25,7.33333325098569e-25,2.0559065225937615e-24,1.907696799732144e-24,5.423792543340198,0.052946840347555035,0.6349408983846238,1.94149833987467e-08,6388.979999999988,1.281307267360539,WT,WT_256_1078.npz,-8.423754,-4.649737
3.431754794832271e-25,1.8768543112513089e-25,2.421950516040723e-25,7.2516689447460995e-25,2.1485908212217257e-24,1.9240928841693794e-24,5.1992890204925715,0.03082680585563491,1.118681456527614,1.9604158296715468e-08,6388.979999999987,1.4196103565154046,WT,WT_256_1079.npz,-3.9850883,-7.1217103
378.61422153961524,183.92294537949633,74.37481130286096,82.28986391270283,83.67045981058652,22.135850574317196,3.9455141745270494,0.05716707025327539,-0.06095451971140952,87620.4840041805,30.986350352136856,3.026670940358293,WT,WT_256_108.npz,-2.6247592,6.8794026
2.971098094468099e-25,1.6284043264974487e-25,1.9364285825259175e-25,6.96058079459738e-25,2.0220047543255347e-24,1.965404184163518e-24,5.389103917739817,-0.1791444254746284,-0.05036227220121895,1.973239704966545e-08,6388.979999999988,1.3353157349224638,WT,WT_256_1080.npz,16.098341,1.4733938
